OptimisedNumPy.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.315, Time: 2.556624 s
         4043099 function calls (4027760 primitive calls) in 3.129 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:81(_SupportsDType)
        1    0.000    0.000    0.000    0.000 __init__.py:27(classproperty)
        1    0.000    0.000    0.000    0.000 results.py:11(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 encoder.py:105(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:1748(CircleCollection)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.000    0.000 rrule.py:305(rrule)
        1    0.000    0.000    0.000    0.000 _convertions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 records.py:87(format_parser)
        1    0.000    0.000    0.000    0.000 arrayprint.py:905(FloatingFormat)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:202(_concrete_ndptr)
        1    0.000    0.000    0.000    0.000 version.py:38(_Version)
        1    0.000    0.000    0.000    0.000 core.py:4177(Each)
        1    0.000    0.000    0.000    0.000 text.py:1370(OffsetFrom)
        1    0.000    0.000    0.000    0.000 offsetbox.py:824(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 dates.py:1866(_SwitchableDateConverter)
        1    0.000    0.000    0.000    0.000 streamplot.py:322(Grid)
        1    0.000    0.000    0.000    0.000 art3d.py:372(Line3DCollection)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:52(normcase)
        1    0.000    0.000    0.000    0.000 _datasource.py:99(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:506(KqueueSelector)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1264(XMLPullParser)
        1    0.000    0.000    0.000    0.000 dviread.py:664(Vf)
        1    0.000    0.000    0.000    0.000 __init__.py:503(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 gzip.py:483(_GzipReader)
        1    0.000    0.000    0.000    0.000 colors.py:1121(ListedColormap)
        1    0.000    0.000    0.000    0.000 colors.py:1991(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 cbook.py:2055(_OrderedSet)
        1    0.000    0.000    0.000    0.000 ticker.py:159(_DummyAxis)
        1    0.000    0.000    0.000    0.000 scale.py:29(ScaleBase)
        1    0.000    0.000    0.000    0.000 scale.py:628(LogitScale)
        1    0.000    0.000    0.000    0.000 transforms.py:2689(AffineDeltaTransform)
        1    0.000    0.000    0.000    0.000 core.py:4522(AtLineStart)
        1    0.000    0.000    0.000    0.000 core.py:4555(FollowedBy)
        1    0.000    0.000    0.000    0.000 testing.py:20(reset_pyparsing_context)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1409(MouseEvent)
        1    0.000    0.000    0.000    0.000 _mathtext.py:179(FontMetrics)
        1    0.000    0.000    0.000    0.000 _mathtext.py:75(VectorParse)
        1    0.000    0.000    0.000    0.000 category.py:168(UnitData)
        1    0.000    0.000    0.000    0.000 dates.py:995(rrulewrapper)
        1    0.000    0.000    0.000    0.000 legend.py:54(DraggableLegend)
        1    0.000    0.000    0.000    0.000 art3d.py:462(PathPatch3D)
        4    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 ipaddress.py:2225(IPv6Network)
        1    0.000    0.000    0.000    0.000 _internal.py:205(dummy_ctype)
        1    0.000    0.000    0.000    0.000 core.py:977(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:6735(_extrema_operation)
        1    0.000    0.000    0.000    0.000 extras.py:213(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 tempfile.py:475(_TemporaryFileWrapper)
        6    0.000    0.000    0.000    0.000 signal.py:50(_wraps)
        2    0.000    0.000    0.000    0.000 rcsetup.py:387(validate_fontstretch)
        1    0.000    0.000    0.000    0.000 scale.py:123(FuncTransform)
        1    0.000    0.000    0.000    0.000 ImageSequence.py:24(Iterator)
        1    0.000    0.000    0.000    0.000 transforms.py:2719(TransformedPath)
        1    0.000    0.000    0.000    0.000 backend_tools.py:360(ToolQuit)
        1    0.000    0.000    0.000    0.000 pickle.py:257(_Unframer)
        1    0.000    0.000    0.000    0.000 _datasource.py:74(_FileOpeners)
        1    0.000    0.000    0.000    0.000 core.py:2589(MaskedIterator)
        1    0.000    0.000    0.000    0.000 pprint.py:80(_safe_key)
        1    0.000    0.000    0.000    0.000 common.py:88(_generate_etree_functions)
        1    0.000    0.000    0.000    0.000 ImageFile.py:618(PyCodec)
        1    0.000    0.000    0.000    0.000 ticker.py:1568(Locator)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 dates.py:1268(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1707(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 _trifinder.py:27(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 polar.py:449(RadialLocator)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
        1    0.000    0.000    0.000    0.000 _exceptions.py:38(_UFuncNoLoopError)
        1    0.000    0.000    0.000    0.000 dtypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:834(_Quoter)
        1    0.000    0.000    0.000    0.000 __future__.py:81(_Feature)
        1    0.000    0.000    0.000    0.000 random.py:876(SystemRandom)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        2    0.000    0.000    0.000    0.000 version.py:278(release)
        1    0.000    0.000    0.000    0.000 version.py:454(_TrimmedRelease)
        1    0.000    0.000    0.000    0.000 _docstring.py:6(Substitution)
        1    0.000    0.000    0.000    0.000 TiffTags.py:24(_TagInfo)
        1    0.000    0.000    0.000    0.000 ImageFile.py:742(PyEncoder)
        1    0.000    0.000    0.000    0.000 ticker.py:2438(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 backend_tools.py:642(ZoomPanBase)
        1    0.000    0.000    0.000    0.000 _adapters.py:7(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 figure.py:121(SubplotParams)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:15(TriInterpolator)
        1    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        4    0.000    0.000    0.000    0.000 _inspect.py:142(<lambda>)
        3    0.000    0.000    0.000    0.000 core.py:806(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1373(disable)
        1    0.000    0.000    0.000    0.000 core.py:3241(CharsNotIn)
        1    0.000    0.000    0.000    0.000 core.py:2299(Literal)
        1    0.000    0.000    0.000    0.000 collections.py:1373(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 widgets.py:3696(EllipseSelector)
        1    0.000    0.000    0.000    0.000 six.py:129(_LazyModule)
        1    0.000    0.000    0.000    0.000 exceptions.py:98(AxisError)
        1    0.000    0.000    0.000    0.000 __init__.py:157(py_object)
        1    0.000    0.000    0.000    0.000 index_tricks.py:569(ndenumerate)
        2    0.000    0.000    0.000    0.000 index_tricks.py:144(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:727(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:1287(_StderrHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:2285(NullHandler)
        1    0.000    0.000    0.000    0.000 colors.py:134(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:2886(ImageTransformHandler)
        1    0.000    0.000    0.000    0.000 ImageFile.py:93(_Tile)
        1    0.000    0.000    0.000    0.000 ticker.py:2592(AsinhLocator)
        1    0.000    0.000    0.000    0.000 core.py:3543(WordStart)
        1    0.000    0.000    0.000    0.000 util.py:125(LRUMemo)
        1    0.000    0.000    0.000    0.000 core.py:2261(Token)
        1    0.000    0.000    0.000    0.000 core.py:2524(CloseMatch)
        1    0.000    0.000    0.000    0.000 collections.py:1849(PatchCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1368(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 _mathtext.py:672(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1010(Node)
        1    0.000    0.000    0.000    0.000 _mathtext.py:97(RasterParse)
        1    0.000    0.000    0.000    0.000 core.py:217(update_nested_dict)
        1    0.000    0.000    0.000    0.000 spines.py:487(SpinesProxy)
        1    0.000    0.000    0.000    0.000 _adapters.py:112(OrphanPath)
        1    0.000    0.000    0.000    0.000 _base.py:95(_TransformedBoundsLocator)
        1    0.000    0.000    0.000    0.000 legend_handler.py:166(HandlerNpoints)
        1    0.000    0.000    0.000    0.000 rrule.py:1315(_genitem)
        1    0.000    0.000    0.000    0.000 legend_handler.py:430(HandlerRegularPolyCollection)
        1    0.000    0.000    0.000    0.000 polar.py:310(ThetaTick)
        3    0.000    0.000    0.000    0.000 six.py:880(add_metaclass)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1304(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 gridspec.py:476(GridSpecFromSubplotSpec)
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'set' objects}
        3    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        2    0.000    0.000    0.000    0.000 __init__.py:102(CFunctionType)
        1    0.000    0.000    0.000    0.000 index_tricks.py:618(ndindex)
        1    0.000    0.000    0.000    0.000 utils.py:104(_Deprecate)
        1    0.000    0.000    0.000    0.000 npyio.py:42(BagObj)
        2    0.000    0.000    0.000    0.000 core.py:3433(shape)
        1    0.000    0.000    0.000    0.000 core.py:6844(_frommethod)
        1    0.000    0.000    0.000    0.000 __init__.py:286(LogRecord)
        2    0.000    0.000    0.000    0.000 rcsetup.py:163(validate_dpi)
        1    0.000    0.000    0.000    0.000 cbook.py:92(_StrongRef)
        1    0.000    0.000    0.000    0.000 cbook.py:915(GrouperView)
        1    0.000    0.000    0.000    0.000 _docstring.py:76(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2472(CaselessLiteral)
        6    0.000    0.000    0.000    0.000 _enums.py:20(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 backend_tools.py:304(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 contour.py:29(ClabelText)
        1    0.000    0.000    0.000    0.000 backend_tools.py:600(ToolHome)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1496(Kern)
        1    0.000    0.000    0.000    0.000 _mathtext.py:211(FontInfo)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1206(Hlist)
        1    0.000    0.000    0.000    0.000 widgets.py:266(SliderBase)
        1    0.000    0.000    0.000    0.000 dates.py:656(ConciseDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:626(DateFormatter)
        1    0.000    0.000    0.000    0.000 rrule.py:66(weekday)
        1    0.000    0.000    0.000    0.000 _tricontour.py:8(TriContourSet)
        1    0.000    0.000    0.000    0.000 index_tricks.py:109(nd_grid)
        1    0.000    0.000    0.000    0.000 core.py:903(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 __init__.py:806(Filterer)
        1    0.000    0.000    0.000    0.000 selectors.py:433(PollSelector)
        1    0.000    0.000    0.000    0.000 colors.py:1910(PowerNorm)
        1    0.000    0.000    0.000    0.000 common.py:25(DTDForbidden)
        1    0.000    0.000    0.000    0.000 Image.py:3483(register_save)
        1    0.000    0.000    0.000    0.000 model.py:160(__init__)
        1    0.000    0.000    0.000    0.000 scale.py:310(FuncScaleLog)
        1    0.000    0.000    0.000    0.000 core.py:3405(GoToColumn)
        1    0.000    0.000    0.000    0.000 core.py:192(_should_enable_warnings)
        1    0.000    0.000    0.000    0.000 unicode.py:130(BasicMultilingualPlane)
        1    0.000    0.000    0.000    0.000 actions.py:7(OnlyOnce)
        1    0.000    0.000    0.000    0.000 backend_tools.py:420(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 _mathtext.py:713(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 widgets.py:110(AxesWidget)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1567(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1098(AnchoredText)
        1    0.000    0.000    0.000    0.000 calendar.py:603(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedModule)
        1    0.000    0.000    0.000    0.000 legend_handler.py:521(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 streamplot.py:380(StreamMask)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:1156(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 polar.py:258(_AxisWrapper)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._reload_guard}
        1    0.000    0.000    0.000    0.000 __init__.py:10(NBitBase)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1091(_ListDataStream)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:262(PngInfo)
        1    0.000    0.000    0.000    0.000 backend_tools.py:609(ToolBack)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1162(List)
        1    0.000    0.000    0.000    0.000 units.py:135(DecimalConverter)
        2    0.000    0.000    0.000    0.000 axis.py:572(__init__)
        2    0.000    0.000    0.000    0.000 dataclasses.py:433(<genexpr>)
        1    0.000    0.000    0.000    0.000 py3k.py:92(contextlib_nullcontext)
        1    0.000    0.000    0.000    0.000 _exceptions.py:32(UFuncTypeError)
        1    0.000    0.000    0.000    0.000 pathlib.py:151(_Selector)
        1    0.000    0.000    0.000    0.000 pathlib.py:263(_PathParents)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1222(IntegerFormat)
        1    0.000    0.000    0.000    0.000 __init__.py:402(PyDLL)
        1    0.000    0.000    0.000    0.000 linalg.py:197(_assert_2d)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.000    0.000 __init__.py:1202(FileHandler)
        1    0.000    0.000    0.000    0.000 _docstring.py:64(_ArtistPropertiesSubstitution)
        1    0.000    0.000    0.000    0.000 colors.py:2119(NoNorm)
        1    0.000    0.000    0.000    0.000 Image.py:3468(register_mime)
        1    0.000    0.000    0.000    0.000 ImageMode.py:21(ModeDescriptor)
        1    0.000    0.000    0.000    0.000 model.py:490(EnumType)
        1    0.000    0.000    0.000    0.000 model.py:224(RawFunctionType)
        1    0.000    0.000    0.000    0.000 GimpPaletteFile.py:23(GimpPaletteFile)
        1    0.000    0.000    0.000    0.000 ImageFile.py:350(StubImageFile)
        1    0.000    0.000    0.000    0.000 scale.py:89(LinearScale)
        1    0.000    0.000    0.000    0.000 ticker.py:270(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:1833(MultipleLocator)
        1    0.000    0.000    0.000    0.000 transforms.py:2271(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 unicode.py:8(_lazyclassproperty)
        1    0.000    0.000    0.000    0.000 core.py:2284(NoMatch)
        1    0.000    0.000    0.000    0.000 artist.py:111(_Unset)
        1    0.000    0.000    0.000    0.000 hatch.py:124(Circles)
        1    0.000    0.000    0.000    0.000 backend_tools.py:380(ToolGrid)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1448(Glue)
        1    0.000    0.000    0.000    0.000 _mathtext.py:120(Output)
        1    0.000    0.000    0.000    0.000 _mathtext.py:939(ComputerModernFontConstants)
        1    0.000    0.000    0.000    0.000 widgets.py:1877(SubplotTool)
        1    0.000    0.000    0.000    0.000 category.py:118(StrCategoryLocator)
        2    0.000    0.000    0.000    0.000 calendar.py:118(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:1501(YearLocator)
        1    0.000    0.000    0.000    0.000 container.py:42(BarContainer)
        1    0.000    0.000    0.000    0.000 legend_handler.py:398(HandlerLineCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:628(HandlerStem)
        1    0.000    0.000    0.000    0.000 polar.py:281(ThetaLocator)
        1    0.000    0.000    0.000    0.000 geo.py:18(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 parse.py:190(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 gzip.py:124(_WriteBufferStream)
        1    0.000    0.000    0.000    0.000 ticker.py:1658(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1687(FixedLocator)
        1    0.000    0.000    0.000    0.000 core.py:3569(WordEnd)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1139(Accent)
        2    0.000    0.000    0.000    0.000 six.py:199(__get_module)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:1071(_DOF_estimator_geom)
        2    0.000    0.000    0.000    0.000 types.py:129(_calculate_meta)
        1    0.000    0.000    0.000    0.000 _exceptions.py:56(_UFuncBinaryResolutionError)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
        1    0.000    0.000    0.000    0.000 core.py:2378(__init__)
        1    0.000    0.000    0.000    0.000 traceback.py:90(_Sentinel)
        1    0.000    0.000    0.000    0.000 traceback.py:656(_ExceptionPrintContext)
        1    0.000    0.000    0.000    0.000 model.py:72(BaseType)
        1    0.000    0.000    0.000    0.000 model.py:294(ArrayType)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:20(PaletteFile)
        1    0.000    0.000    0.000    0.000 ticker.py:1915(_Edge_integer)
        1    0.000    0.000    0.000    0.000 transforms.py:2790(TransformedPatchPath)
        1    0.000    0.000    0.000    0.000 core.py:5430(Group)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1288(DrawEvent)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 backend_tools.py:332(RubberbandBase)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1033(Box)
        1    0.000    0.000    0.000    0.000 layout_engine.py:106(PlaceHolderLayoutEngine)
        1    0.000    0.000    0.000    0.000 _blocking_input.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:467(VPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:420(PackerBase)
        1    0.000    0.000    0.000    0.000 units.py:72(AxisInfo)
        1    0.000    0.000    0.000    0.000 _parser.py:219(_resultbase)
        1    0.000    0.000    0.000    0.000 _factories.py:8(_TzSingleton)
        1    0.000    0.000    0.000    0.000 dates.py:1839(ConciseDateConverter)
        1    0.000    0.000    0.000    0.000 art3d.py:347(Collection3D)
        1    0.000    0.000    0.000    0.000 polar.py:548(RadialTick)
        2    0.000    0.000    0.000    0.000 dataclasses.py:372(__init__)
        1    0.000    0.000    0.000    0.000 typing.py:2554(final)
        1    0.000    0.000    0.000    0.000 pathlib.py:1413(PosixPath)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._set_promotion_state}
        1    0.000    0.000    0.000    0.000 __init__.py:1861(RootLogger)
        1    0.000    0.000    0.000    0.000 common.py:39(EntitiesForbidden)
        1    0.000    0.000    0.000    0.000 Image.py:3494(register_save_all)
        1    0.000    0.000    0.000    0.000 common.py:18(DefusedXmlException)
        1    0.000    0.000    0.000    0.000 model.py:239(FunctionPtrType)
        1    0.000    0.000    0.000    0.000 scale.py:159(FuncScale)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3484(ShowBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:370(ToolQuitAll)
        1    0.000    0.000    0.000    0.000 backend_tools.py:437(ToolYScale)
        1    0.000    0.000    0.000    0.000 backend_tools.py:934(ToolCopyToClipboardBase)
        1    0.000    0.000    0.000    0.000 patches.py:3001(Bar)
        1    0.000    0.000    0.000    0.000 backend_managers.py:13(ToolTriggerEvent)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1592(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 calendar.py:31(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 isoparser.py:43(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:876(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 _trifinder.py:7(TriFinder)
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1245(ComplexFloatingFormat)
        2    0.000    0.000    0.000    0.000 __init__.py:1369(disable)
        1    0.000    0.000    0.000    0.000 deprecation.py:223(deprecate_privatize_attribute)
        1    0.000    0.000    0.000    0.000 model.py:328(StructOrUnionOrEnum)
        1    0.000    0.000    0.000    0.000 ticker.py:2872(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 core.py:3775(_ErrorStop)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1533(KeyEvent)
        1    0.000    0.000    0.000    0.000 patches.py:2325(Square)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        2    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        2    0.000    0.000    0.000    0.000 rcsetup.py:341(validate_aspect)
        1    0.000    0.000    0.000    0.000 _exceptions.py:34(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:180(_ParentSelector)
        1    0.000    0.000    0.000    0.000 ipaddress.py:20(AddressValueError)
        1    0.000    0.000    0.000    0.000 pathlib.py:241(_DoubleRecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 parse.py:220(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:323(DefragResult)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 index_tricks.py:211(MGridClass)
        1    0.000    0.000    0.000    0.000 core.py:797(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:867(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _elementtree._set_factories}
        1    0.000    0.000    0.000    0.000 _typing.py:26(SupportsRead)
        1    0.000    0.000    0.000    0.000 common.py:56(ExternalReferenceForbidden)
        1    0.000    0.000    0.000    0.000 model.py:178(UnknownIntegerType)
        1    0.000    0.000    0.000    0.000 model.py:85(VoidType)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:66(GradientFile)
        1    0.000    0.000    0.000    0.000 ticker.py:304(FuncFormatter)
        1    0.000    0.000    0.000    0.000 unicode.py:155(Greek)
        1    0.000    0.000    0.000    0.000 core.py:2273(Empty)
        1    0.000    0.000    0.000    0.000 core.py:3483(LineEnd)
        1    0.000    0.000    0.000    0.000 results.py:85(List)
        1    0.000    0.000    0.000    0.000 core.py:4443(_Indent)
        1    0.000    0.000    0.000    0.000 cm.py:95(__iter__)
        1    0.000    0.000    0.000    0.000 collections.py:1275(BrokenBarHCollection)
        1    0.000    0.000    0.000    0.000 hatch.py:148(SmallFilledCircles)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1484(PickEvent)
        1    0.000    0.000    0.000    0.000 backend_tools.py:395(ToolMinorGrid)
        1    0.000    0.000    0.000    0.000 backend_tools.py:634(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 font_manager.py:910(_JSONEncoder)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1390(Rule)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1428(_GlueSpec)
        1    0.000    0.000    0.000    0.000 _mathtext.py:731(DejaVuSansFonts)
        1    0.000    0.000    0.000    0.000 backend_managers.py:4(ToolEvent)
        1    0.000    0.000    0.000    0.000 __init__.py:8(_SubplotBaseMeta)
        1    0.000    0.000    0.000    0.000 axis.py:564(_LazyTickList)
        1    0.000    0.000    0.000    0.000 six.py:91(_LazyDescr)
        1    0.000    0.000    0.000    0.000 calendar.py:624(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 _parser.py:1589(ParserError)
        1    0.000    0.000    0.000    0.000 legend_handler.py:208(HandlerNpointsYoffsets)
        1    0.000    0.000    0.000    0.000 legend_handler.py:314(HandlerPatch)
        1    0.000    0.000    0.000    0.000 legend_handler.py:719(HandlerTuple)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:1061(_DOF_estimator_user)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        2    0.000    0.000    0.000    0.000 arrayprint.py:493(_recursive_guard)
        1    0.000    0.000    0.000    0.000 _exceptions.py:71(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 numerictypes.py:425(_typedict)
        1    0.000    0.000    0.000    0.000 numbers.py:37(Number)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1278(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 _array_like.py:39(_SupportsArray)
        2    0.000    0.000    0.000    0.000 core.py:883(__init__)
        1    0.000    0.000    0.000    0.000 core.py:3506(StringStart)
        4    0.000    0.000    0.000    0.000 core.py:5602(postParse)
        1    0.000    0.000    0.000    0.000 core.py:3398(PositionToken)
        1    0.000    0.000    0.000    0.000 backend_tools.py:588(ViewsPositionsBase)
        1    0.000    0.000    0.000    0.000 patches.py:2763(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:3434(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3551(BracketCurve)
        2    0.000    0.000    0.000    0.000 {method '__prepare__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(ComplexWarning)
        1    0.000    0.000    0.000    0.000 _exceptions.py:80(_UFuncInputCastingError)
        1    0.000    0.000    0.000    0.000 pathlib.py:223(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 core.py:840(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 __init__.py:1311(PlaceHolder)
        1    0.000    0.000    0.000    0.000 cbook.py:333(silent_list)
        1    0.000    0.000    0.000    0.000 deprecation.py:20(MatplotlibDeprecationWarning)
        1    0.000    0.000    0.000    0.000 error.py:2(FFIError)
        1    0.000    0.000    0.000    0.000 ticker.py:2852(AutoLocator)
        1    0.000    0.000    0.000    0.000 exceptions.py:256(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 core.py:3523(StringEnd)
        1    0.000    0.000    0.000    0.000 core.py:5467(Dict)
        1    0.000    0.000    0.000    0.000 backend_tools.py:410(ToolFullScreen)
        1    0.000    0.000    0.000    0.000 backend_tools.py:618(ToolForward)
        1    0.000    0.000    0.000    0.000 patches.py:2583(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:3473(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3595(Simple)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1054(Vbox)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1563(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 six.py:178(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 _exceptions.py:98(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 parse.py:136(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1131(_BaseConstants)
        1    0.000    0.000    0.000    0.000 pathlib.py:1425(WindowsPath)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1341(SubArrayFormat)
